game_id,game_date,season,team_id,team_name,location,opponent_id,opponent_name,total_points,points_allowed,offensive_possessions,defensive_possessions,pace,points_per_possession_off,points_allowed_per_possession_def,fg_percentage,three_percentage,efg_percentage,ts_percentage,tov_percentage,ft_rate,off_efficiency,defensive_rating,assist_rate,assist_percentage,three_point_attempt_rate,rebound_rate,fg_made,fg_attempted,three_ptrs_made,three_ptrs_attempted,ft_made,ft_attempted,turnovers,total_assists,total_rebounds,rebounds_offensive,rebounds_defensive,fouls_committed,fouls_drawn,steals,home_lineup_count,away_lineup_count
283,2025-11-14,2025-26,36,Wesleyan (CT),Home,567,JWU (Providence),100,38,75,74,74.5,1.3333,0.5135,0.5652,0.4545,0.6739,0.6692,0.1764,0.1884,133.33,51.351,0.2023,0.5897,0.4783,0.396,39,69,15,33,7,13,16,23,59,15,44,12,13,7,13,22
283,2025-11-14,2025-26,567,JWU (Providence),Away,36,Wesleyan (CT),38,100,74,75,74.5,0.5135,1.3333,0.2459,0.1724,0.2869,0.2986,0.1358,0.0984,51.35,133.333,0.098,0.5333,0.4754,0.0872,15,61,5,29,3,6,10,8,13,1,12,13,12,9,13,22
284,2026-02-10,2025-26,570,Anna Maria,Home,33,Trinity (CT),56,112,79,79,79,0.7089,1.4177,0.3529,0.5625,0.4412,0.4788,0.2823,0.3333,70.89,141.772,0.0894,0.4444,0.3137,0.0759,18,51,9,16,11,17,23,8,12,3,9,15,17,7,22,9
284,2026-02-10,2025-26,33,Trinity (CT),Away,570,Anna Maria,112,56,79,79,79,1.4177,0.7089,0.6164,0.4545,0.6849,0.6883,0.1468,0.2603,141.77,70.886,0.2011,0.5333,0.3014,0.2911,45,73,10,22,12,19,14,24,46,17,29,17,15,15,22,9
285,2025-11-15,2025-26,572,TCNJ,Home,36,Wesleyan (CT),92,90,82,82,82,1.122,1.0976,0.4348,0.3947,0.5435,0.5879,0.1133,0.3043,112.2,109.756,0.1694,0.6,0.5507,0.1951,30,69,15,38,17,21,10,18,32,7,25,15,20,7,9,19
285,2025-11-15,2025-26,36,Wesleyan (CT),Away,572,TCNJ,90,92,82,82,82,1.0976,1.122,0.4625,0.2857,0.5,0.5277,0.1323,0.15,109.76,112.195,0.1324,0.4054,0.2625,0.2744,37,80,6,21,10,12,13,15,45,16,29,20,15,6,9,19
286,2026-02-13,2025-26,33,Trinity (CT),Home,47,Colby,98,75,77,79,78,1.2727,0.9494,0.5303,0.4,0.5909,0.6292,0.1335,0.4091,127.27,94.937,0.182,0.5714,0.303,0.2244,35,66,8,20,20,27,12,20,35,15,20,19,21,16,6,22
286,2026-02-13,2025-26,47,Colby,Away,33,Trinity (CT),75,98,79,77,78,0.9494,1.2727,0.5,0.3333,0.5729,0.6084,0.263,0.6458,94.94,127.273,0.1521,0.625,0.4375,0.1538,24,48,7,21,20,31,22,15,24,6,18,21,19,9,6,22
287,2025-11-22,2025-26,576,Roanoke College,Home,575,Wesleyan University,79,84,72,72,72,1.0972,1.1667,0.4912,0.2917,0.5526,0.5963,0.1312,0.3684,109.72,116.667,0.1823,0.6071,0.4211,0.1806,28,57,7,24,16,21,10,17,26,7,19,19,19,5,14,22
287,2025-11-22,2025-26,575,Wesleyan University,Away,576,Roanoke College,84,79,72,72,72,1.1667,1.0972,0.4677,0.3548,0.5565,0.5824,0.1109,0.371,116.67,109.722,0.1647,0.5517,0.5,0.2153,29,62,11,31,15,23,9,16,31,9,22,19,19,2,14,22
289,2025-11-23,2025-26,579,Wesleyan,Home,580,Gettysburg,59,56,64,63,63.5,0.9219,0.8889,0.371,0.0714,0.379,0.43,0.116,0.2419,92.19,88.889,0.0935,0.3478,0.2258,0.2441,23,62,1,14,12,15,9,8,31,11,20,12,14,9,29,22
289,2025-11-23,2025-26,580,Gettysburg,Away,579,Wesleyan,56,59,63,64,63.5,0.8889,0.9219,0.4182,0.2727,0.4727,0.4858,0.2065,0.1091,88.89,92.188,0.121,0.4348,0.4,0.189,23,55,6,22,4,6,15,10,24,6,18,14,12,6,29,22
291,2025-11-29,2025-26,584,Farmingdale St.,Home,36,Wesleyan (CT),75,73,74,76,75,1.0135,0.9605,0.3971,0.375,0.4632,0.4968,0.1372,0.25,101.35,96.053,0.1464,0.5556,0.3529,0.2333,27,68,9,24,12,17,12,15,35,14,21,14,16,13,18,20
291,2025-11-29,2025-26,36,Wesleyan (CT),Away,584,Farmingdale St.,73,75,76,74,75,0.9605,1.0135,0.4603,0.32,0.5238,0.538,0.2097,0.1746,96.05,101.351,0.1402,0.4828,0.3968,0.2667,29,63,8,25,7,11,18,14,40,12,28,16,14,9,18,20
293,2025-12-04,2025-26,36,Wesleyan (CT),Home,473,Worcester St.,83,75,75,75,75,1.1067,1,0.4478,0.3571,0.5224,0.5412,0.0945,0.3284,110.67,100,0.2208,0.8,0.4179,0.28,30,67,10,28,13,22,8,24,42,13,29,9,17,7,16,13
293,2025-12-04,2025-26,473,Worcester St.,Away,36,Wesleyan (CT),75,83,75,75,75,1,1.1067,0.4531,0.3929,0.5391,0.5413,0.1476,0.1875,100,110.667,0.173,0.5862,0.4375,0.24,29,64,11,28,6,12,12,17,36,9,27,17,9,8,16,13
295,2026-03-06,2025-26,33,Trinity (CT),Home,591,Keuka,74,63,73,71,72,1.0137,0.8873,0.3929,0.2143,0.4464,0.5347,0.1582,0.5357,101.37,88.732,0.1274,0.5455,0.5,0.2222,22,56,6,28,24,30,13,12,32,10,22,19,24,12,15,11
295,2026-03-06,2025-26,591,Keuka,Away,33,Trinity (CT),63,74,71,73,72,0.8873,1.0137,0.38,0.375,0.44,0.5278,0.2415,0.44,88.73,101.37,0.0923,0.4211,0.32,0.2014,19,50,6,16,19,22,19,8,29,7,22,24,19,8,15,11
297,2026-03-07,2025-26,33,Trinity (CT),Home,394,Babson,71,61,67,64,65.5,1.0597,0.9531,0.5102,0.3125,0.5612,0.6142,0.195,0.4082,105.97,95.313,0.1632,0.56,0.3265,0.229,25,49,5,16,16,20,14,14,30,8,22,12,20,8,5,8
297,2026-03-07,2025-26,394,Babson,Away,33,Trinity (CT),61,71,64,67,65.5,0.9531,1.0597,0.4808,0.3158,0.5385,0.5494,0.2014,0.1538,95.31,105.97,0.1775,0.6,0.3654,0.1679,25,52,6,19,5,8,14,15,22,6,16,20,12,8,5,8
298,2025-12-09,2025-26,36,Wesleyan (CT),Home,29,Lasell,82,79,73,75,74,1.1233,1.0533,0.338,0.25,0.3944,0.4895,0.097,0.4085,112.33,105.333,0.1471,0.6667,0.4507,0.3581,24,71,8,32,26,29,9,16,53,22,31,14,20,3,18,14
298,2025-12-09,2025-26,29,Lasell,Away,36,Wesleyan (CT),79,82,75,73,74,1.0533,1.1233,0.4776,0.3846,0.5522,0.5498,0.1113,0.1642,105.33,112.329,0.1983,0.625,0.3881,0.223,32,67,10,26,5,11,9,20,33,7,26,20,14,6,18,14
299,2026-03-14,2025-26,33,Trinity (CT),Home,599,Hood,88,71,76,75,75.5,1.1579,0.9467,0.4675,0.2692,0.513,0.5263,0.0873,0.1948,115.79,94.667,0.1865,0.5833,0.3377,0.2715,36,77,7,26,9,15,8,21,41,17,24,15,13,13,5,9
299,2026-03-14,2025-26,599,Hood,Away,33,Trinity (CT),71,88,75,76,75.5,0.9467,1.1579,0.4375,0.2941,0.4766,0.5124,0.1681,0.1875,94.67,115.789,0.1167,0.3929,0.2656,0.2252,28,64,5,17,10,12,14,11,34,8,26,13,15,4,5,9
300,2025-12-11,2025-26,601,Salem State,Home,579,Wesleyan,61,75,75,72,73.5,0.8133,1.0417,0.3281,0.2381,0.3672,0.4267,0.1638,0.2656,81.33,104.167,0.0656,0.2857,0.3281,0.2245,21,64,5,21,14,17,14,6,33,8,25,13,17,8,21,21
300,2025-12-11,2025-26,579,Wesleyan,Away,601,Salem State,75,61,72,75,73.5,1.0417,0.8133,0.4603,0.3182,0.5159,0.5422,0.1263,0.2222,104.17,81.333,0.1936,0.6552,0.3492,0.2517,29,63,7,22,10,14,10,19,37,8,29,17,13,6,21,21
302,2025-12-13,2025-26,36,Wesleyan (CT),Home,554,Western New Eng.,75,65,68,69,68.5,1.1029,0.942,0.5,0.3684,0.5625,0.6119,0.1638,0.2143,110.29,94.203,0.1883,0.6071,0.3393,0.1898,28,56,7,19,12,12,12,17,26,6,20,14,16,12,19,13
302,2025-12-13,2025-26,554,Western New Eng.,Away,36,Wesleyan (CT),65,75,69,68,68.5,0.942,1.1029,0.4423,0.3478,0.5192,0.5546,0.2448,0.2885,94.2,110.294,0.1435,0.5652,0.4423,0.219,23,52,8,23,11,15,19,13,30,10,20,16,14,7,19,13
303,2026-03-21,2025-26,33,Trinity (CT),Home,607,Mary Washington,61,64,67,63,65,0.9104,1.0159,0.3333,0.2414,0.3864,0.4227,0.1109,0.2121,91.04,101.587,0.0897,0.3636,0.4394,0.3077,22,66,7,29,10,14,9,8,40,14,26,18,12,7,10,14
303,2026-03-21,2025-26,607,Mary Washington,Away,33,Trinity (CT),64,61,63,67,65,1.0159,0.9104,0.3704,0.35,0.4352,0.5025,0.1116,0.4074,101.59,91.045,0.1004,0.4,0.3704,0.2385,20,54,7,20,17,22,8,8,31,5,26,12,18,6,10,14
304,2025-12-29,2025-26,610,Wesleyan (Conn.),Home,609,Nichols,83,86,89,85,87,0.9326,1.0118,0.375,0.2973,0.4438,0.472,0.162,0.225,93.26,101.176,0.1251,0.5,0.4625,0.2931,30,80,11,37,12,18,17,15,51,17,34,18,16,6,23,13
304,2025-12-29,2025-26,609,Nichols,Away,610,Wesleyan (Conn.),86,83,85,89,87,1.0118,0.9326,0.4521,0.3667,0.5274,0.5314,0.1197,0.2466,101.18,93.258,0.1322,0.4242,0.411,0.2011,33,73,11,30,9,18,11,14,35,7,28,16,18,9,23,13
305,2025-12-30,2025-26,612,Penn College,Home,610,Wesleyan (Conn.),44,99,80,82,81,0.55,1.2073,0.2414,0.2,0.2931,0.3429,0.2285,0.2414,55,120.732,0.0878,0.5714,0.5172,0.1605,14,58,6,30,10,14,19,8,26,2,24,10,12,5,16,17
305,2025-12-30,2025-26,610,Wesleyan (Conn.),Away,612,Penn College,99,44,82,80,81,1.2073,0.55,0.5132,0.3793,0.5855,0.6057,0.1186,0.1711,120.73,55,0.1626,0.4615,0.3816,0.321,39,76,11,29,10,13,11,18,52,12,40,12,10,17,16,17
306,2025-11-16,2025-26,384,Emerson,Home,38,Connecticut Col.,72,82,79,80,79.5,0.9114,1.025,0.3833,0.1667,0.4083,0.507,0.1932,0.4167,91.14,102.5,0.102,0.4348,0.3,0.1824,23,60,3,18,23,25,17,10,29,10,19,25,21,8,17,18
306,2025-11-16,2025-26,38,Connecticut Col.,Away,384,Emerson,82,72,80,79,79.5,1.025,0.9114,0.4898,0.5,0.602,0.6545,0.1827,0.6327,102.5,91.139,0.1727,0.6667,0.449,0.1761,24,49,11,22,23,31,14,16,28,4,24,21,25,11,17,18
307,2026-01-04,2025-26,49,Amherst,Home,610,Wesleyan (Conn.),53,45,60,61,60.5,0.8833,0.7377,0.3462,0.3,0.4038,0.4488,0.106,0.3077,88.33,73.77,0.1315,0.5556,0.3846,0.3223,18,52,6,20,11,16,7,10,39,7,32,12,16,3,14,12
307,2026-01-04,2025-26,610,Wesleyan (Conn.),Away,49,Amherst,45,53,61,60,60.5,0.7377,0.8833,0.2807,0.1852,0.3246,0.3638,0.1017,0.193,73.77,88.333,0.1268,0.625,0.4737,0.2645,16,57,5,27,8,11,7,10,32,5,27,16,12,2,14,12
308,2025-11-18,2025-26,38,Connecticut Col.,Home,617,New Paltz,91,79,79,79,79,1.1519,1,0.5161,0.2917,0.5726,0.6233,0.1412,0.4032,115.19,100,0.1237,0.375,0.3871,0.2278,32,62,7,24,20,25,12,12,36,9,27,24,27,7,17,18
308,2025-11-18,2025-26,617,New Paltz,Away,38,Connecticut Col.,79,91,79,79,79,1,1.1519,0.4909,0.3333,0.5455,0.5829,0.1812,0.5273,100,115.19,0.0676,0.2222,0.3273,0.1772,27,55,6,18,19,29,15,6,28,7,21,27,24,4,17,18
310,2025-11-22,2025-26,38,Connecticut Col.,Home,343,Brandeis,84,78,72,74,73,1.1667,1.0541,0.4444,0.5,0.5794,0.5959,0.1132,0.2698,116.67,105.405,0.1312,0.4286,0.5397,0.1712,28,63,17,34,11,17,9,12,25,7,18,11,16,14,17,18
310,2025-11-22,2025-26,343,Brandeis,Away,38,Connecticut Col.,78,84,74,72,73,1.0541,1.1667,0.5088,0.4583,0.6053,0.6352,0.2363,0.1754,105.41,116.667,0.1572,0.5172,0.4211,0.1918,29,57,11,24,9,10,19,15,28,6,22,16,11,3,17,18
312,2025-11-25,2025-26,496,Eastern Conn. St.,Home,38,Connecticut Col.,95,82,78,79,78.5,1.2179,1.038,0.5902,0.4783,0.6803,0.6848,0.215,0.3115,121.79,103.797,0.234,0.75,0.377,0.2166,36,61,11,23,12,19,19,27,34,10,24,25,17,8,21,21
312,2025-11-25,2025-26,38,Connecticut Col.,Away,496,Eastern Conn. St.,82,95,79,78,78.5,1.038,1.2179,0.4167,0.2857,0.4667,0.5406,0.1558,0.6,103.8,121.795,0.0723,0.28,0.35,0.172,25,60,6,21,26,36,14,7,27,11,16,17,25,10,21,21
313,2026-01-12,2025-26,36,Wesleyan (CT),Home,500,Yeshiva,84,69,67,66,66.5,1.2537,1.0455,0.5152,0.4118,0.5682,0.5929,0.0534,0.1667,125.37,104.545,0.1851,0.5,0.2576,0.2932,34,66,7,17,9,11,4,17,39,10,29,13,12,2,17,15
313,2026-01-12,2025-26,500,Yeshiva,Away,36,Wesleyan (CT),69,84,66,67,66.5,1.0455,1.2537,0.4107,0.4545,0.5,0.555,0.1012,0.25,104.55,125.373,0.1973,0.7391,0.3929,0.2105,23,56,10,22,13,14,7,17,28,4,24,12,13,4,17,15
314,2025-11-30,2025-26,630,Roger Williams,Home,38,Connecticut Col.,57,81,76,74,75,0.75,1.0946,0.377,0.25,0.4426,0.4478,0.2108,0.0984,75,109.459,0.1103,0.4348,0.5246,0.1533,23,61,8,32,3,6,17,10,23,6,17,12,7,10,17,18
314,2025-11-30,2025-26,38,Connecticut Col.,Away,630,Roger Williams,81,57,74,76,75,1.0946,0.75,0.4848,0.3793,0.5682,0.5826,0.2057,0.1212,109.46,75,0.1463,0.4688,0.4394,0.2933,32,66,11,29,6,8,18,15,44,12,32,7,12,11,17,18
315,2025-12-03,2025-26,38,Connecticut Col.,Home,570,Anna Maria,88,69,81,84,82.5,1.0864,0.8214,0.3803,0.2273,0.4507,0.5093,0.1129,0.493,108.64,82.143,0.1015,0.4074,0.6197,0.297,27,71,10,44,24,35,11,11,49,18,31,22,24,13,19,30
315,2025-12-03,2025-26,570,Anna Maria,Away,38,Connecticut Col.,69,88,84,81,82.5,0.8214,1.0864,0.4035,0.375,0.4561,0.4915,0.2217,0.5263,82.14,108.642,0.1174,0.5217,0.2807,0.2061,23,57,6,16,17,30,20,12,34,6,28,24,22,4,19,30
317,2026-01-17,2025-26,36,Wesleyan (CT),Home,49,Amherst,65,60,62,63,62.5,1.0484,0.9524,0.46,0.4211,0.54,0.5787,0.188,0.28,104.84,95.238,0.2155,0.8261,0.38,0.288,23,50,8,19,11,14,13,19,36,6,30,11,14,5,14,8
317,2026-01-17,2025-26,49,Amherst,Away,36,Wesleyan (CT),60,65,63,62,62.5,0.9524,1.0484,0.3889,0.3704,0.4815,0.5099,0.1063,0.2037,95.24,104.839,0.1649,0.619,0.5,0.192,21,54,10,27,8,11,7,13,24,5,19,14,11,8,14,8
318,2025-12-06,2025-26,637,Old Westbury,Home,38,Connecticut Col.,57,72,64,65,64.5,0.8906,1.1077,0.3929,0.3043,0.4554,0.4753,0.1893,0.1607,89.06,110.769,0.1592,0.6364,0.4107,0.2093,22,56,7,23,6,9,14,14,27,6,21,7,7,8,11,10
318,2025-12-06,2025-26,38,Connecticut Col.,Away,637,Old Westbury,72,57,65,64,64.5,1.1077,0.8906,0.4545,0.32,0.5152,0.5245,0.1159,0.0909,110.77,89.063,0.1882,0.6,0.3788,0.2713,30,66,8,25,4,6,9,18,35,12,23,7,7,7,11,10
278,2026-01-24,2025-26,36,Wesleyan (CT),Home,33,Trinity (CT),64,62,60,63,61.5,1.0667,0.9841,0.3833,0.375,0.4583,0.4935,0.1562,0.1833,106.67,98.413,0.1252,0.4783,0.4,0.3577,23,60,9,24,9,11,12,11,44,16,28,14,15,3,19,14
278,2026-01-24,2025-26,33,Trinity (CT),Away,36,Wesleyan (CT),62,64,63,60,61.5,0.9841,1.0667,0.371,0.3077,0.4355,0.4608,0.0942,0.1935,98.41,106.667,0.129,0.4783,0.4194,0.2439,23,62,8,26,8,12,7,11,30,12,18,15,14,5,19,14
320,2025-12-08,2025-26,473,Worcester St.,Home,38,Connecticut Col.,85,93,81,81,81,1.0494,1.1481,0.5536,0.3571,0.5982,0.6428,0.214,0.4107,104.94,114.815,0.1598,0.5161,0.25,0.1728,31,56,5,14,18,23,18,16,28,4,24,13,14,10,16,15
320,2025-12-08,2025-26,38,Connecticut Col.,Away,473,Worcester St.,93,85,81,81,81,1.1481,1.0494,0.4658,0.3889,0.5616,0.581,0.1578,0.2192,114.81,104.938,0.1121,0.3529,0.4932,0.2099,34,73,14,36,11,16,15,12,34,14,20,14,13,8,16,15
321,2025-12-19,2025-26,38,Connecticut Col.,Home,643,Rhode Island Col.,85,64,80,80,80,1.0625,0.8,0.4615,0.3226,0.5385,0.5759,0.1498,0.3077,106.25,80,0.1303,0.4333,0.4769,0.225,30,65,10,31,15,20,13,13,36,7,29,16,18,10,21,21
321,2025-12-19,2025-26,643,Rhode Island Col.,Away,38,Connecticut Col.,64,85,80,80,80,0.8,1.0625,0.381,0.1538,0.3968,0.443,0.1995,0.3333,80,106.25,0.1174,0.5,0.2063,0.2063,24,63,2,13,14,21,18,12,33,9,24,18,16,7,21,21
323,2025-12-29,2025-26,519,Hartford,Home,38,Connecticut Col.,68,69,52,47,49.5,1.3077,1.4681,0.5,0.3684,0.5729,0.6033,0.0815,0.3958,130.77,146.809,0.1153,0.3333,0.3958,0.2121,24,48,7,19,13,19,5,8,21,9,12,11,9,1,5,7
323,2025-12-29,2025-26,38,Connecticut Col.,Away,519,Hartford,69,68,47,52,49.5,1.4681,1.3077,0.4894,0.4074,0.6064,0.649,0.0534,0.2979,146.81,130.769,0.0965,0.2609,0.5745,0.2323,23,47,11,27,12,14,3,6,23,9,14,9,11,1,5,7
325,2025-12-31,2025-26,38,Connecticut Col.,Home,237,SUNY Oneonta,76,58,73,74,73.5,1.0411,0.7838,0.4237,0.3846,0.5085,0.5569,0.1802,0.3559,104.11,78.378,0.1612,0.64,0.4407,0.3129,25,59,10,26,16,21,15,16,46,9,37,12,16,7,22,18
325,2025-12-31,2025-26,237,SUNY Oneonta,Away,38,Connecticut Col.,58,76,74,73,73.5,0.7838,1.0411,0.3067,0.1538,0.32,0.3535,0.0989,0.2133,78.38,104.11,0.1078,0.4783,0.1733,0.2381,23,75,2,13,10,16,9,11,35,13,22,16,12,8,22,18
327,2026-01-01,2025-26,382,Springfield,Home,38,Connecticut Col.,74,77,74,72,73,1,1.0694,0.4688,0.1667,0.4922,0.5208,0.1341,0.25,100,106.944,0.1276,0.4,0.2813,0.2534,30,64,3,18,11,16,11,12,37,10,27,14,13,6,17,16
327,2026-01-01,2025-26,38,Connecticut Col.,Away,382,Springfield,77,74,72,74,73,1.0694,1,0.4328,0.3462,0.5,0.5294,0.1209,0.194,106.94,100,0.1447,0.4828,0.3881,0.2329,29,67,9,26,10,13,10,14,34,10,24,13,14,6,17,16
329,2026-02-14,2025-26,36,Wesleyan (CT),Home,47,Colby,81,69,70,69,69.5,1.1571,1,0.4615,0.3636,0.5231,0.5656,0.1117,0.2308,115.71,100,0.222,0.7667,0.3385,0.2734,30,65,8,22,13,15,9,23,38,9,29,7,15,7,10,11
329,2026-02-14,2025-26,47,Colby,Away,36,Wesleyan (CT),69,81,69,70,69.5,1,1.1571,0.4308,0.3333,0.4923,0.5068,0.1168,0.1077,100,115.714,0.206,0.7143,0.3692,0.2302,28,65,8,24,5,7,9,20,32,8,24,15,7,7,10,11
224,2026-01-12,2025-26,27,Medgar Evers,Home,449,Connecticut College,48,108,90,90,90,0.5333,1.2,0.2817,0.0455,0.2887,0.3058,0.1605,0.2394,53.33,120,0.0697,0.35,0.3099,0.1722,20,71,1,22,7,17,15,7,31,3,28,6,13,6,22,18
224,2026-01-12,2025-26,449,Connecticut College,Away,27,Medgar Evers,125,58,100,101,100.5,1.25,0.5743,0.4947,0.5405,0.6,0.6152,0.1433,0.1579,125,57.426,0.2279,0.7447,0.3895,0.3582,47,95,20,37,11,15,17,35,72,19,53,15,6,12,22,18
294,2026-03-01,2025-26,36,Wesleyan (CT),Home,33,Trinity (CT),55,80,66,67,66.5,0.8333,1.194,0.4038,0.2,0.4327,0.4838,0.2088,0.2115,83.33,119.403,0.1532,0.619,0.2885,0.2105,21,52,3,15,10,11,15,13,28,7,21,17,17,4,17,19
294,2026-03-01,2025-26,33,Trinity (CT),Away,36,Wesleyan (CT),80,55,67,66,66.5,1.194,0.8333,0.4746,0.381,0.5424,0.59,0.0936,0.339,119.4,83.333,0.167,0.5357,0.3559,0.2632,28,59,8,21,16,20,7,15,35,11,24,17,17,12,17,19
337,2026-03-06,2025-26,36,Wesleyan (CT),Home,460,Lehman,76,66,75,72,73.5,1.0133,0.9167,0.3333,0.2258,0.3864,0.4771,0.1309,0.4697,101.33,91.667,0.1242,0.5909,0.4697,0.3197,22,66,7,31,25,31,12,13,47,19,28,17,20,6,14,6
337,2026-03-06,2025-26,460,Lehman,Away,36,Wesleyan (CT),66,76,72,75,73.5,0.9167,1.0133,0.3871,0.2857,0.4194,0.472,0.1359,0.2903,91.67,101.333,0.09,0.3333,0.2258,0.2449,24,62,4,14,14,18,11,8,36,10,26,20,17,4,14,6
339,2026-03-07,2025-26,36,Wesleyan (CT),Home,340,NYU,84,69,61,61,61,1.377,1.1311,0.5088,0.4783,0.6053,0.647,0.0973,0.3158,137.7,113.115,0.2176,0.6897,0.4035,0.3197,29,57,11,23,15,18,7,20,39,11,28,7,14,3,14,13
339,2026-03-07,2025-26,340,NYU,Away,36,Wesleyan (CT),69,84,61,61,61,1.1311,1.377,0.3906,0.4054,0.5078,0.511,0.0689,0.125,113.11,137.705,0.2328,0.88,0.5781,0.2377,25,64,15,37,4,8,5,22,29,11,18,14,7,3,14,13
280,2026-01-30,2025-26,38,Connecticut Col.,Home,535,Trinity (Conn.),91,103,93,96,94.5,0.9785,1.0729,0.4211,0.3256,0.5132,0.5479,0.1699,0.2105,97.85,107.292,0.1379,0.5,0.5658,0.1852,32,76,14,43,13,16,17,16,35,8,27,25,18,9,19,14
280,2026-01-30,2025-26,535,Trinity (Conn.),Away,38,Connecticut Col.,89,77,84,81,82.5,1.0595,0.9506,0.4412,0.1333,0.4559,0.5308,0.1518,0.5294,105.95,95.062,0.1162,0.4333,0.2206,0.2788,30,68,2,15,27,36,15,13,46,16,30,16,23,12,19,14
324,2026-01-31,2025-26,38,Connecticut Col.,Home,610,Wesleyan (Conn.),100,98,86,87,86.5,1.1628,1.1264,0.4675,0.4483,0.5519,0.5858,0.0954,0.2468,116.28,112.644,0.1749,0.5556,0.3766,0.2139,36,77,13,29,15,19,9,20,37,12,25,24,24,4,28,33
324,2026-01-31,2025-26,610,Wesleyan (Conn.),Away,38,Connecticut Col.,132,137,117,113,115,1.1282,1.2124,0.4583,0.3947,0.5365,0.5901,0.1517,0.375,112.82,121.239,0.1485,0.5227,0.3958,0.2261,44,96,15,38,29,36,20,23,52,18,34,32,29,10,28,33
345,2025-11-14,2025-26,394,Babson,Home,40,Tufts,83,79,74,74,74,1.1216,1.0676,0.4655,0.4828,0.5862,0.6254,0.1742,0.3276,112.16,106.757,0.1573,0.5556,0.5,0.2027,27,58,14,29,15,19,14,15,30,7,23,14,15,7,23,18
345,2025-11-14,2025-26,40,Tufts,Away,394,Babson,79,83,74,74,74,1.0676,1.1216,0.4286,0.2069,0.4714,0.5098,0.1143,0.2429,106.76,112.162,0.1546,0.5333,0.4143,0.2432,30,70,6,29,13,17,10,16,36,15,21,15,14,10,23,18
346,2025-11-16,2025-26,693,Endicott,Home,40,Tufts,76,73,72,70,71,1.0556,1.0429,0.4333,0.3846,0.475,0.5419,0.1024,0.3833,105.56,104.286,0.1135,0.3846,0.2167,0.2113,26,60,5,13,19,23,8,10,30,10,20,14,22,9,13,18
346,2025-11-16,2025-26,40,Tufts,Away,693,Endicott,73,76,70,72,71,1.0429,1.0556,0.4815,0.5217,0.5926,0.6157,0.2229,0.2222,104.29,105.556,0.1359,0.4615,0.4259,0.2113,26,54,12,23,9,12,17,12,30,5,25,22,14,4,13,18
331,2026-02-21,2025-26,36,Wesleyan (CT),Home,38,Connecticut Col.,87,78,72,71,71.5,1.2083,1.0986,0.5085,0.55,0.6017,0.6375,0.16,0.3559,120.83,109.859,0.2054,0.7,0.339,0.2937,30,59,11,20,16,21,13,21,42,12,30,12,18,3,12,16
331,2026-02-21,2025-26,38,Connecticut Col.,Away,36,Wesleyan (CT),78,87,71,72,71.5,1.0986,1.2083,0.4308,0.325,0.5308,0.5515,0.0901,0.2,109.86,120.833,0.1618,0.5357,0.6154,0.1818,28,65,13,40,9,13,7,15,26,6,20,18,12,6,12,16
348,2025-11-18,2025-26,40,Tufts,Home,523,Suffolk,54,47,62,62,62,0.871,0.7581,0.3636,0.3333,0.4273,0.4261,0.1244,0.3455,87.1,75.806,0.1523,0.65,0.3818,0.3065,20,55,7,21,7,19,9,13,38,10,28,11,15,8,14,14
348,2025-11-18,2025-26,523,Suffolk,Away,40,Tufts,47,54,62,62,62,0.7581,0.871,0.3,0.4348,0.4,0.4391,0.2073,0.16,75.81,87.097,0.129,0.6667,0.46,0.2581,15,50,10,23,7,8,14,10,32,5,27,15,11,2,14,14
349,2025-11-20,2025-26,40,Tufts,Home,384,Emerson,84,50,70,70,70,1.2,0.7143,0.4667,0.4,0.5333,0.5952,0.1018,0.4,120,71.429,0.1603,0.5357,0.3333,0.2643,28,60,8,20,20,24,8,15,37,9,28,13,19,12,18,25
349,2025-11-20,2025-26,384,Emerson,Away,40,Tufts,50,84,70,70,70,0.7143,1.2,0.3051,0.2727,0.3559,0.3916,0.2004,0.1864,71.43,120,0.1307,0.6667,0.3729,0.2143,18,59,6,22,8,11,16,12,30,10,20,19,13,3,18,25
350,2025-11-23,2025-26,40,Tufts,Home,500,Yeshiva,100,92,85,79,82,1.1765,1.1646,0.5397,0.3333,0.6111,0.6562,0.1552,0.4762,117.65,116.456,0.1586,0.5,0.4286,0.1951,34,63,9,27,23,30,14,17,32,8,24,20,22,5,23,17
350,2025-11-23,2025-26,500,Yeshiva,Away,40,Tufts,92,100,79,85,82,1.1646,1.1765,0.5303,0.2778,0.5682,0.6043,0.1263,0.3485,116.46,117.647,0.1867,0.5714,0.2727,0.189,35,66,5,18,17,23,11,20,31,8,23,22,20,7,23,17
351,2025-11-25,2025-26,392,MIT,Home,40,Tufts,67,74,75,78,76.5,0.8933,0.9487,0.377,0.2174,0.418,0.4769,0.1562,0.3443,89.33,94.872,0.1167,0.4783,0.377,0.2157,23,61,5,23,16,21,13,11,33,7,26,19,19,2,10,16
351,2025-11-25,2025-26,40,Tufts,Away,392,MIT,74,67,78,75,76.5,0.9487,0.8933,0.3824,0.16,0.4118,0.4684,0.1023,0.3676,94.87,89.333,0.0833,0.3077,0.3676,0.2745,26,68,4,25,18,25,9,8,42,12,30,19,19,8,10,16
